task,transform,parcel,lb,ub,variable,estimate,p
Stern,scaled,LH_Limbic_OFC_3,-0.0284732726845414,0.00439209774910539,univariate,-0.0107659446862311,0.0968
Stern,scaled,LH_Limbic_OFC_3,-0.0742858463721479,-0.00206110695002862,multivariate,-0.0360627039802413,0.024
Stern,scaled,LH_Limbic_OFC_3,-0.0562545049907324,0.00380874629312802,contrast,-0.0252967592940101,0.1052
Stern,scaled,LH_Limbic_OFC_4,-0.0485645596218633,0.0226802854114267,univariate,-0.00482754094506233,0.4102
Stern,scaled,LH_Limbic_OFC_4,-0.0848274646695385,0.0359544696931557,multivariate,-0.0195740967684326,0.26
Stern,scaled,LH_Limbic_OFC_4,-0.0683397956836155,0.036016996981892,contrast,-0.0147465558233703,0.5878
Stern,scaled,LH_Limbic_OFC_5,-0.0772592921976485,-0.0032391351035999,univariate,-0.0343453677755455,0.0263
Stern,scaled,LH_Limbic_OFC_5,-0.104262346949687,0.000662361155899992,multivariate,-0.0469637738047547,0.0388
Stern,scaled,LH_Limbic_OFC_5,-0.0478071766864295,0.0189617147680576,contrast,-0.0126184060292092,0.465
Stern,scaled,LH_Limbic_TempPole_1,-0.141466836164882,0.0284888320354027,univariate,-0.0135146561169629,0.3775
Stern,scaled,LH_Limbic_TempPole_1,-0.164972633563321,0.0291660554773985,multivariate,-0.0237151108221446,0.3288
Stern,scaled,LH_Limbic_TempPole_1,-0.0461030983903104,0.0250858316870731,contrast,-0.0102004547051817,0.59
Stern,scaled,LH_Limbic_TempPole_2,-0.00565175677949881,0.105718124598819,univariate,0.0407221566638358,0.9309
Stern,scaled,LH_Limbic_TempPole_2,-0.0296439649687361,0.123603742025039,multivariate,0.0379977825381455,0.8335
Stern,scaled,LH_Limbic_TempPole_2,-0.0505223158024682,0.0418825493989787,contrast,-0.00272437412569029,0.9256
Stern,scaled,LH_Limbic_TempPole_3,-0.0986461002509155,0.00893730746661443,univariate,-0.0242333090843859,0.1581
Stern,scaled,LH_Limbic_TempPole_3,-0.0861527738387993,0.0471984083011242,multivariate,-0.0113590099047534,0.378
Stern,scaled,LH_Limbic_TempPole_3,-0.0409789007923539,0.0591199667357315,contrast,0.0128742991796325,0.6126
Stern,scaled,LH_Limbic_TempPole_4,-0.0341210335771141,0.00630205309957232,univariate,-0.0107272488543855,0.1493
Stern,scaled,LH_Limbic_TempPole_4,-0.0525161316525977,0.0128920300338491,multivariate,-0.0200079231711684,0.1149
Stern,scaled,LH_Limbic_TempPole_4,-0.0394912568541278,0.0256416802285237,contrast,-0.00928067431678288,0.5728
Stern,scaled,LH_Limbic_TempPole_5,-0.0827273233785284,0.00518461268709752,univariate,-0.0268294920614429,0.0925
Stern,scaled,LH_Limbic_TempPole_5,-0.173124661696939,-0.0362490272689112,multivariate,-0.0885721064382474,0.0013
Stern,scaled,LH_Limbic_TempPole_5,-0.106519831497208,-0.0226330201972983,contrast,-0.0617426143768045,0.0028
Stern,scaled,LH_Limbic_TempPole_6,-0.0174124908111737,0.0884179365753089,univariate,0.0346998643495301,0.8971
Stern,scaled,LH_Limbic_TempPole_6,-0.0901547978893269,0.035965617762848,multivariate,-0.0195152143205729,0.2752
Stern,scaled,LH_Limbic_TempPole_6,-0.0914778352339993,-0.0210348839783799,contrast,-0.054215078670103,0.004
Stern,scaled,LH_Limbic_TempPole_7,-0.0165664671286968,0.0664410737699698,univariate,0.0214444158009966,0.8493
Stern,scaled,LH_Limbic_TempPole_7,-0.0313518610117842,0.0943958710238033,multivariate,0.032203493521288,0.8393
Stern,scaled,LH_Limbic_TempPole_7,-0.0378766276030971,0.0592829994559201,contrast,0.0107590777202915,0.6882
Stern,scaled,LH_Limbic_TempPole_8,-0.0661581139940626,0.0101313539757361,univariate,-0.0238708786810874,0.1094
Stern,scaled,LH_Limbic_TempPole_8,-0.0753842299153131,0.0666956423384538,multivariate,-0.00218185145576388,0.4831
Stern,scaled,LH_Limbic_TempPole_8,-0.0313646793023525,0.0767006232372602,contrast,0.0216890272253235,0.4486
Stern,scaled,LH_Cont_Par_1,-0.161035804015657,0.0622078649790538,univariate,-0.0388081614815834,0.2514
Stern,scaled,LH_Cont_Par_1,-0.109864716120399,0.144968633745717,multivariate,0.0178506376158916,0.6095
Stern,scaled,LH_Cont_Par_1,0.0170373520252778,0.105755378588741,contrast,0.056658799097475,0.0127999999999999
Stern,scaled,LH_Cont_Par_2,-0.179960205860061,0.00123081554900932,univariate,-0.062231266964275,0.0644
Stern,scaled,LH_Cont_Par_2,-0.211420032084517,-0.00210946944507708,multivariate,-0.0776140232054806,0.0505
Stern,scaled,LH_Cont_Par_2,-0.0601434314077652,0.023961548966879,contrast,-0.0153827562412056,0.473
Stern,scaled,LH_Cont_Par_3,-0.259894732902809,-0.00106230886119803,univariate,-0.0829402616758648,0.0639
Stern,scaled,LH_Cont_Par_3,-0.307722568030358,0.00516836623694628,multivariate,-0.0917990324469922,0.0826
Stern,scaled,LH_Cont_Par_3,-0.0482288614481881,0.0246156530927126,contrast,-0.0088587707711274,0.6298
Stern,scaled,LH_Cont_Par_4,-0.0922279335772837,0.0238861374988135,univariate,-0.0289889364922659,0.1658
Stern,scaled,LH_Cont_Par_4,-0.125899066213073,0.0436480618553665,multivariate,-0.0402471887952118,0.173
Stern,scaled,LH_Cont_Par_4,-0.0481907572153991,0.0273223407715855,contrast,-0.011258252302946,0.552
Stern,scaled,LH_Cont_Par_5,-0.114980798765416,0.00674678333467625,univariate,-0.0409633194616572,0.078
Stern,scaled,LH_Cont_Par_5,-0.149392916022574,0.00633837824327778,multivariate,-0.0611886631441753,0.0587
Stern,scaled,LH_Cont_Par_5,-0.0557224518602355,0.0165501298392077,contrast,-0.0202253436825181,0.2912
Stern,scaled,LH_Cont_Par_6,-0.118098312782245,-0.01866494172167,univariate,-0.0555725131792404,0.0055
Stern,scaled,LH_Cont_Par_6,-0.107052483657829,-0.000865191729831825,multivariate,-0.0447101390628592,0.0425
Stern,scaled,LH_Cont_Par_6,-0.0168550926682616,0.0442553267141503,contrast,0.0108623741163812,0.4828
Stern,scaled,LH_Cont_Temp_1,-0.168909672947443,0.0293557657564194,univariate,-0.0347260090098648,0.2378
Stern,scaled,LH_Cont_Temp_1,-0.267509953753198,0.002274627765357,multivariate,-0.070938636354371,0.09
Stern,scaled,LH_Cont_Temp_1,-0.0840963089360385,-0.00157334519377265,contrast,-0.0362126273445063,0.0746
Stern,scaled,LH_Cont_OFC_1,-0.0462674997028906,0.0553252163641409,univariate,-0.000652607212223044,0.4832
Stern,scaled,LH_Cont_OFC_1,-0.0769260014830222,0.0511484294869602,multivariate,-0.0144032228725233,0.3295
Stern,scaled,LH_Cont_OFC_1,-0.0634154378485337,0.034169788645697,contrast,-0.0137506156603002,0.5818
Stern,scaled,LH_Cont_PFCl_1,-0.0351682094834548,0.0320386414951444,univariate,-0.0031112271138006,0.4209
Stern,scaled,LH_Cont_PFCl_1,-0.0484907350087222,0.0482051251672364,multivariate,-0.00305402468320593,0.4407
Stern,scaled,LH_Cont_PFCl_1,-0.031237175737491,0.0369536080493453,contrast,5.72024305946772e-05,0.9902
Stern,scaled,LH_Cont_PFCl_2,-0.100308451364884,0.0723337835474518,univariate,-0.00663915707987767,0.4431
Stern,scaled,LH_Cont_PFCl_2,-0.10808132346989,0.0825094393532093,multivariate,0.000550752780651198,0.5166
Stern,scaled,LH_Cont_PFCl_2,-0.0263992360891827,0.0402126549365239,contrast,0.00718990986052886,0.6854
Stern,scaled,LH_Cont_PFCl_3,-0.117063462068821,0.00347148099020769,univariate,-0.0417789560189938,0.0697
Stern,scaled,LH_Cont_PFCl_3,-0.113062270093338,0.0207407484398422,multivariate,-0.0354039106483623,0.1456
Stern,scaled,LH_Cont_PFCl_3,-0.0229615532985157,0.0378825253765679,contrast,0.00637504537063144,0.6888
Stern,scaled,LH_Cont_PFCl_4,-0.0454313213774125,0.0685304737237573,univariate,0.00288914213361255,0.523
Stern,scaled,LH_Cont_PFCl_4,-0.059423058852332,0.0812421755662946,multivariate,0.00444212863352922,0.5395
Stern,scaled,LH_Cont_PFCl_4,-0.0328466600853961,0.0583274006099431,contrast,0.00155298649991667,0.9858
Stern,scaled,LH_Cont_PFCl_5,-0.0427426189311201,0.11133557301445,univariate,0.00936760252713853,0.5701
Stern,scaled,LH_Cont_PFCl_5,-0.0606464138470187,0.111618850741779,multivariate,0.0106996045836548,0.5785
Stern,scaled,LH_Cont_PFCl_5,-0.0339907763245075,0.045302965728394,contrast,0.00133200205651629,0.9748
Stern,scaled,LH_Cont_PFCl_6,-0.121932508473818,0.0132606102061201,univariate,-0.0339576917537777,0.1442
Stern,scaled,LH_Cont_PFCl_6,-0.110043910652537,0.0495377367329304,multivariate,-0.0140974282959344,0.374
Stern,scaled,LH_Cont_PFCl_6,-0.00533663684111975,0.0505546554821689,contrast,0.0198602634578433,0.1618
Stern,scaled,LH_Cont_PFCl_7,-0.0542264922693572,0.233810873286388,univariate,0.0288024017245598,0.6383
Stern,scaled,LH_Cont_PFCl_7,-0.0460094168846317,0.216147099987379,multivariate,0.0454865129008816,0.7474
Stern,scaled,LH_Cont_PFCl_7,-0.01584436600761,0.0498225192477505,contrast,0.0166841111763218,0.326
Stern,scaled,LH_Cont_PFCl_8,-0.298514045630168,0.0191817163546172,univariate,-0.0785316608705523,0.1346
Stern,scaled,LH_Cont_PFCl_8,-0.290175544055227,0.0159371999804724,multivariate,-0.0832739232246527,0.1128
Stern,scaled,LH_Cont_PFCl_8,-0.0300538140575481,0.0202183424043852,contrast,-0.00474226235410036,0.7214
Stern,scaled,LH_Cont_PFCv_1,-0.022812590462173,0.0483995957954566,univariate,0.0135543937520577,0.7683
Stern,scaled,LH_Cont_PFCv_1,-0.0156103790267909,0.0792600885277083,multivariate,0.0339269160745999,0.9151
Stern,scaled,LH_Cont_PFCv_1,-0.0240078855742492,0.0562383339794422,contrast,0.0203725223225422,0.3302
Stern,scaled,LH_Cont_pCun_1,-0.0993131793317516,0.0634675896723846,univariate,-0.00922560524426008,0.4192
Stern,scaled,LH_Cont_pCun_1,-0.0811649663353523,0.112013751402933,multivariate,0.0301010883003133,0.7356
Stern,scaled,LH_Cont_pCun_1,0.00576830761237999,0.0734094536911315,contrast,0.0393266935445734,0.0269999999999999
Stern,scaled,LH_Cont_pCun_2,-0.175431248880971,0.0114701393089132,univariate,-0.0647984538506873,0.0737
Stern,scaled,LH_Cont_pCun_2,-0.162974414575785,0.0395178864522142,multivariate,-0.0510023609195963,0.167
Stern,scaled,LH_Cont_pCun_2,-0.0158105814002254,0.0702074172105925,contrast,0.013796092931091,0.5286
Stern,scaled,LH_Cont_Cing_1,-0.0646196143084884,0.018575077160305,univariate,-0.0183236131396272,0.1926
Stern,scaled,LH_Cont_Cing_1,-0.155303314255518,-0.0299882774626548,multivariate,-0.0896710606201929,0.0031
Stern,scaled,LH_Cont_Cing_1,-0.120574194827862,-0.023545117754139,contrast,-0.0713474474805657,0.0046
Stern,scaled,LH_Cont_Cing_2,-0.121300352287811,0.01909758256872,univariate,-0.027619693705819,0.2126
Stern,scaled,LH_Cont_Cing_2,-0.0741530641042282,0.114324852891395,multivariate,0.013512356222792,0.6077
Stern,scaled,LH_Cont_Cing_2,-0.0106143655800934,0.118466567174988,contrast,0.0411320499286111,0.1988
Stern,scaled,LH_Cont_PFCmp_1,-0.139732326317142,0.00536345658959199,univariate,-0.0424506652258743,0.0944
Stern,scaled,LH_Cont_PFCmp_1,-0.116342510871325,0.0314041586839938,multivariate,-0.0271466385891866,0.2345
Stern,scaled,LH_Cont_PFCmp_1,-0.0110157522961993,0.04182123900212,contrast,0.0153040266366876,0.2724
Stern,scaled,LH_Default_Temp_1,-0.144558208416806,0.0359576135960709,univariate,-0.0113763187015569,0.4277
Stern,scaled,LH_Default_Temp_1,-0.0910096237058443,0.0842882594076379,multivariate,0.0171465732714692,0.6786
Stern,scaled,LH_Default_Temp_1,-0.0136758118079956,0.0928438514577016,contrast,0.028522891973026,0.2746
Stern,scaled,LH_Default_Temp_2,-0.0709567883235085,-0.00201291458754845,univariate,-0.0305535672791214,0.031
Stern,scaled,LH_Default_Temp_2,-0.10483218889786,0.0057300911806861,multivariate,-0.0493865055169465,0.045
Stern,scaled,LH_Default_Temp_2,-0.061053030456389,0.028291986074235,contrast,-0.0188329382378251,0.4082
Stern,scaled,LH_Default_Temp_3,-0.0885666026067059,0.0144297104307425,univariate,-0.026793467801609,0.1502
Stern,scaled,LH_Default_Temp_3,-0.111128237932469,0.00890564335857684,multivariate,-0.0379153283609726,0.0994
Stern,scaled,LH_Default_Temp_3,-0.0429714932330304,0.0248495710971165,contrast,-0.0111218605593636,0.5332
Stern,scaled,LH_Default_Temp_4,-0.0916033518342627,0.0527874490095513,univariate,-0.0117489341513568,0.3848
Stern,scaled,LH_Default_Temp_4,-0.134992130222131,0.045243904779437,multivariate,-0.041534717589897,0.1768
Stern,scaled,LH_Default_Temp_4,-0.0673477749363301,0.00324089559662107,contrast,-0.0297857834385402,0.1072
Stern,scaled,LH_Default_Temp_5,-0.0478195601140253,0.0484606781679863,univariate,-0.000509053682025112,0.4886
Stern,scaled,LH_Default_Temp_5,-0.0581638490642964,0.0601627793853215,multivariate,0.00600019850881817,0.5827
Stern,scaled,LH_Default_Temp_5,-0.0351042690599101,0.0479835953518534,contrast,0.00650925219084328,0.7578
Stern,scaled,LH_Default_Temp_6,-0.121271698493968,0.0319789998124681,univariate,-0.0264308828854376,0.2505
Stern,scaled,LH_Default_Temp_6,-0.142209052831488,0.0448151323550861,multivariate,-0.031500030249016,0.2526
Stern,scaled,LH_Default_Temp_6,-0.0652922376298867,0.028734026374695,contrast,-0.0050691473635785,0.8734
Stern,scaled,LH_Default_Temp_7,-0.00823107554304187,0.120438869459889,univariate,0.0365308747167007,0.8918
Stern,scaled,LH_Default_Temp_7,-0.0244937930192523,0.13239874958282,multivariate,0.0387244868882438,0.839
Stern,scaled,LH_Default_Temp_7,-0.034936259577934,0.043497796874668,contrast,0.00219361217154312,0.9194
Stern,scaled,LH_Default_Temp_8,-0.052833866327839,0.0478124616899204,univariate,-0.000196708816782909,0.5041
Stern,scaled,LH_Default_Temp_8,-0.109375796707521,0.0448750669950197,multivariate,-0.0207133758783457,0.3031
Stern,scaled,LH_Default_Temp_8,-0.0904704579346809,0.0136629443835304,contrast,-0.0205166670615627,0.419
Stern,scaled,LH_Default_Temp_9,-0.210798335637368,0.0186191721265707,univariate,-0.0640850096024263,0.1225
Stern,scaled,LH_Default_Temp_9,-0.193645311553499,0.0387816058821314,multivariate,-0.0559298951632984,0.173
Stern,scaled,LH_Default_Temp_9,-0.0287931235186171,0.045762090905017,contrast,0.00815511443912786,0.6854
Stern,scaled,LH_Default_Temp_10,-0.0683815490220817,0.0673839074050418,univariate,0.0108798557086786,0.6319
Stern,scaled,LH_Default_Temp_10,-0.0588672847196558,0.095016745460471,multivariate,0.0191662046982407,0.6854
Stern,scaled,LH_Default_Temp_10,-0.0287473163035138,0.0435052109023646,contrast,0.0082863489895621,0.6624
Stern,scaled,LH_Default_Par_1,-0.10792307572567,0.0517951393998729,univariate,-0.0184999087451007,0.3312
Stern,scaled,LH_Default_Par_1,-0.0720260823658229,0.0689827412348049,multivariate,0.00239984509727509,0.5386
Stern,scaled,LH_Default_Par_1,-0.0161344809267953,0.0596861780000537,contrast,0.0208997538423758,0.2902
Stern,scaled,LH_Default_Par_2,-0.258149645894407,0.0168137568039409,univariate,-0.0771860557288183,0.1157
Stern,scaled,LH_Default_Par_2,-0.284360635151817,0.00811227446148877,multivariate,-0.097307239265803,0.0786
Stern,scaled,LH_Default_Par_2,-0.0538347194212725,0.0184915521557132,contrast,-0.0201211835369847,0.2758
Stern,scaled,LH_Default_Par_3,-0.278914594935469,-0.00613949736634012,univariate,-0.105977289425915,0.0416
Stern,scaled,LH_Default_Par_3,-0.241343045237804,0.0346163570913901,multivariate,-0.077354429344083,0.127
Stern,scaled,LH_Default_Par_3,-0.00663761089234143,0.0713100297079142,contrast,0.0286228600818325,0.1536
Stern,scaled,LH_Default_Par_4,-0.20315829286649,0.015829610648564,univariate,-0.0633430661430658,0.1111
Stern,scaled,LH_Default_Par_4,-0.264403948793936,-0.00142755974490759,multivariate,-0.0959923448008317,0.0508
Stern,scaled,LH_Default_Par_4,-0.0837326253477601,-0.00212326863804808,contrast,-0.032649278657766,0.081
Stern,scaled,LH_Default_Par_5,-0.354435522611518,-0.0338831851719324,univariate,-0.140171215615334,0.0176
Stern,scaled,LH_Default_Par_5,-0.34070717743039,0.00751165116095873,multivariate,-0.121993739298087,0.0683
Stern,scaled,LH_Default_Par_5,-0.0287651571979377,0.065275702620618,contrast,0.0181774763172471,0.4542
Stern,scaled,LH_Default_Par_6,-0.188401258965678,0.0814386868244036,univariate,-0.0183177432735352,0.412
Stern,scaled,LH_Default_Par_6,-0.240166191446192,0.0879503137199009,multivariate,-0.0277494610131509,0.394
Stern,scaled,LH_Default_Par_6,-0.0552348912435194,0.023642543893737,contrast,-0.00943171773961565,0.6532
Stern,scaled,LH_Default_Par_7,-0.211401364279102,0.0035972097528854,univariate,-0.0631567026684889,0.0872
Stern,scaled,LH_Default_Par_7,-0.22385897170924,0.00939756446943884,multivariate,-0.0679526039682057,0.098
Stern,scaled,LH_Default_Par_7,-0.0371262981038102,0.0262903475452205,contrast,-0.00479590129971674,0.759
Stern,scaled,LH_Default_PFC_1,-0.0356572858479797,0.0868638102240185,univariate,0.0217549958087738,0.7554
Stern,scaled,LH_Default_PFC_1,-0.0397535939025813,0.107544172336318,multivariate,0.0267463368535564,0.7568
Stern,scaled,LH_Default_PFC_1,-0.0282706315448347,0.042518330780858,contrast,0.00499134104478263,0.7964
Stern,scaled,LH_Default_PFC_2,-0.0530674853911821,0.0692932547893709,univariate,0.00324688793784839,0.5293
Stern,scaled,LH_Default_PFC_2,-0.0788638283877675,0.110900184399892,multivariate,0.00129396231253931,0.498
Stern,scaled,LH_Default_PFC_2,-0.0409574041998746,0.0496833217207782,contrast,-0.00195292562530908,0.9122
Stern,scaled,LH_Default_PFC_3,-0.150780981526622,-0.00953262899149231,univariate,-0.0540651655460575,0.0255
Stern,scaled,LH_Default_PFC_3,-0.18923586732169,-0.0106633122011447,multivariate,-0.0703588174917309,0.0318
Stern,scaled,LH_Default_PFC_3,-0.0613096393386032,0.0228025534114585,contrast,-0.0162936519456734,0.4604
Stern,scaled,LH_Default_PFC_4,-0.0339063001699647,0.0263348027431171,univariate,-0.000995224442699394,0.4776
Stern,scaled,LH_Default_PFC_4,-0.044018177203463,0.0640733756163744,multivariate,0.00457542734184013,0.5542
Stern,scaled,LH_Default_PFC_4,-0.0298535682462244,0.0525119157618901,contrast,0.00557065178453953,0.8108
Stern,scaled,LH_Default_PFC_5,-0.0426282889247369,0.102362095372095,univariate,0.0200597058756851,0.6941
Stern,scaled,LH_Default_PFC_5,-0.051100989635329,0.119687234143995,multivariate,0.0220161819261167,0.6823
Stern,scaled,LH_Default_PFC_5,-0.0273969313054519,0.0362579535416386,contrast,0.0019564760504315,0.9142
Stern,scaled,LH_Default_PFC_6,-0.124339259989491,0.0861766795204756,univariate,0.0109725971410913,0.6075
Stern,scaled,LH_Default_PFC_6,-0.10814878346232,0.120653862118061,multivariate,0.0348596261893817,0.7468
Stern,scaled,LH_Default_PFC_6,-0.00888650566332004,0.0604895065981442,contrast,0.0238870290482903,0.1794
Stern,scaled,LH_Default_PFC_7,-0.0339475048835737,0.143180991872533,univariate,0.0432905375951985,0.829
Stern,scaled,LH_Default_PFC_7,-0.0402854777628752,0.167125810344085,multivariate,0.0516864615388897,0.8327
Stern,scaled,LH_Default_PFC_7,-0.0287807165775895,0.0421755938160843,contrast,0.00839592394369115,0.6404
Stern,scaled,LH_Default_PFC_8,-0.190359296831825,0.017976168479533,univariate,-0.0458800728901768,0.1629
Stern,scaled,LH_Default_PFC_8,-0.207016318898031,0.0147011135960121,multivariate,-0.058523443068857,0.1223
Stern,scaled,LH_Default_PFC_8,-0.0449905193097508,0.0216369467450747,contrast,-0.0126433701786803,0.47
Stern,scaled,LH_Default_PFC_9,-0.179168429350807,0.0196007969326648,univariate,-0.0431536773660713,0.1734
Stern,scaled,LH_Default_PFC_9,-0.158639248242917,0.0578099715503866,multivariate,-0.0233616971159855,0.3458
Stern,scaled,LH_Default_PFC_9,-0.0234103966422314,0.0661116851431627,contrast,0.0197919802500858,0.3954
Stern,scaled,LH_Default_PFC_10,-0.0871011560096785,0.123184003124251,univariate,0.0129847228011133,0.5956
Stern,scaled,LH_Default_PFC_10,-0.0849977469206801,0.175554448788126,multivariate,0.0280678336671391,0.66
Stern,scaled,LH_Default_PFC_10,-0.0254572121575808,0.0683744423955643,contrast,0.0150831108660258,0.5386
Stern,scaled,LH_Default_PFC_11,-0.0829491937885665,0.0374378521009671,univariate,-0.00480805507766566,0.4601
Stern,scaled,LH_Default_PFC_11,-0.0629375543864132,0.0897307345406827,multivariate,0.0280630452090518,0.7755
Stern,scaled,LH_Default_PFC_11,0.00522024136836762,0.0674487842931017,contrast,0.0328711002867174,0.0331999999999999
Stern,scaled,LH_Default_PFC_12,-0.0988886940808044,0.0483098168491967,univariate,-0.00775675366090445,0.4304
Stern,scaled,LH_Default_PFC_12,-0.106488717047275,0.077380241124499,multivariate,0.00167710621054074,0.5254
Stern,scaled,LH_Default_PFC_12,-0.0255629725009708,0.0442525661016986,contrast,0.00943385987144518,0.605
